Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
830	0.285542	170	0.794118	3.906342	830	0.285542	0.372000	0.394827	
827	0.327690	173	0.815029	3.906342	827	0.327690	0.412000	0.394888	
828	0.289855	172	0.779070	3.906342	828	0.289855	0.374000	0.394814	
817	0.324357	183	0.879781	3.906342	817	0.324357	0.426000	0.394924	
830	0.319277	170	0.817647	3.906342	830	0.319277	0.404000	0.394956	
855	0.323977	145	0.855172	3.906342	855	0.323977	0.401000	0.394977	
843	0.320285	157	0.891720	3.906342	843	0.320285	0.410000	0.395030	
845	0.331361	155	0.851613	3.906342	845	0.331361	0.412000	0.395090	
840	0.340476	160	0.806250	3.906342	840	0.340476	0.415000	0.395159	
836	0.289474	164	0.750000	3.906342	836	0.289474	0.365000	0.395054	
824	0.303398	176	0.789773	3.906342	824	0.303398	0.389000	0.395033	
842	0.336105	158	0.803797	3.906342	842	0.336105	0.410000	0.395085	
849	0.322733	151	0.847682	3.906342	849	0.322733	0.402000	0.395109	
842	0.311164	158	0.841772	3.906342	842	0.311164	0.395000	0.395108	
835	0.328144	165	0.781818	3.906342	835	0.328144	0.403000	0.395135	
844	0.291469	156	0.801282	3.906342	844	0.291469	0.371000	0.395053	
844	0.311611	156	0.814103	3.906342	844	0.311611	0.390000	0.395036	
855	0.330994	145	0.779310	3.906342	855	0.330994	0.396000	0.395039	
819	0.293040	181	0.828729	3.906342	819	0.293040	0.390000	0.395022	
825	0.301818	175	0.817143	3.906342	825	0.301818	0.392000	0.395012	
844	0.325829	156	0.839744	3.906342	844	0.325829	0.406000	0.395049	
850	0.322353	150	0.853333	3.906342	850	0.322353	0.402000	0.395072	
852	0.318075	148	0.777027	3.906342	852	0.318075	0.386000	0.395042	
835	0.300599	165	0.836364	3.906342	835	0.300599	0.389000	0.395022	
841	0.284185	159	0.748428	3.906342	841	0.284185	0.358000	0.394900	
835	0.258683	165	0.824242	3.906342	835	0.258683	0.352000	0.394759	
839	0.305125	161	0.832298	3.906342	839	0.305125	0.390000	0.394743	
837	0.321386	163	0.834356	3.906342	837	0.321386	0.405000	0.394776	
840	0.309524	160	0.806250	3.906342	840	0.309524	0.389000	0.394758	
853	0.325909	147	0.816327	3.906342	853	0.325909	0.398000	0.394768	
855	0.288889	145	0.758621	3.906342	855	0.288889	0.357000	0.394646	
856	0.314252	144	0.798611	3.906342	856	0.314252	0.384000	0.394612	
843	0.332147	157	0.732484	3.906342	843	0.332147	0.395000	0.394613	
832	0.317308	168	0.875000	3.906342	832	0.317308	0.411000	0.394665	
812	0.325123	188	0.808511	3.906342	812	0.325123	0.416000	0.394734	
831	0.338147	169	0.816568	3.906342	831	0.338147	0.419000	0.394811	
849	0.320377	151	0.834437	3.906342	849	0.320377	0.398000	0.394821	
