Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_multistate_run4.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1840406959
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_multistate_run4.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	2
	TVarNode	5	Sheep Goat Cow Buffalo Pronghorn 
	TRecNode	4	Porpoise Dolphin FKWhale Whale 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - exp 10.00 
        qGD - exp 10.00 
Node reconstruction / fossilisation:
	Node VarNode TVarNode
	Node RecNode TRecNode
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	VarNode P(D)	VarNode P(G)	RecNode P(D)	RecNode P(G)	
206000	-8.163815	375	12.400500	8.545244	0.350244	0.649756	--	--	0.072151	0.927849	
207000	-8.898684	465	17.381306	5.614381	0.444980	0.555020	--	--	0.087985	0.912015	
208000	-8.779559	206	6.651104	14.179780	0.322701	0.677299	0.902071	0.097929	0.012264	0.987736	
209000	-9.242272	85	1.945918	0.907872	0.030382	0.969618	0.996482	0.003518	0.001849	0.998151	
210000	-8.076490	415	11.507878	8.860804	0.391579	0.608421	--	--	0.080530	0.919470	
211000	-7.781165	189	3.493827	7.876705	0.176196	0.823804	--	--	0.007932	0.992068	
212000	-9.017715	71	2.211548	9.703245	0.079987	0.920013	--	--	0.001930	0.998070	
213000	-8.140134	12	1.820240	8.418285	0.042651	0.957349	0.672715	0.327285	0.000131	0.999869	
214000	-8.166968	363	7.953991	5.922417	0.325559	0.674441	--	--	0.034093	0.965907	
215000	-8.920681	474	9.242950	19.564716	0.388327	0.611673	--	--	0.065888	0.934112	
216000	-12.212980	304	1.214797	15.437634	0.045072	0.954928	--	--	0.001877	0.998123	
217000	-9.195090	106	13.462754	1.854976	0.512493	0.487507	--	--	0.050339	0.949661	
218000	-8.623181	352	1.608480	7.668024	0.050466	0.949534	--	--	0.002689	0.997311	
219000	-8.418476	204	8.096746	5.949966	0.261391	0.738609	--	--	0.020029	0.979971	
220000	-8.275128	291	6.317064	11.485522	0.247122	0.752878	--	--	0.009048	0.990952	
221000	-8.715088	440	17.614278	17.341751	0.470551	0.529449	0.833259	0.166741	0.145914	0.854086	
222000	-8.746955	481	7.922625	14.287555	0.437181	0.562819	0.913405	0.086595	0.014687	0.985313	
223000	-7.822436	390	2.342700	3.503611	0.068416	0.931584	0.977314	0.022686	0.004495	0.995505	
224000	-9.230994	311	1.850503	6.005958	0.040416	0.959584	0.343130	0.656870	0.001239	0.998761	
225000	-10.097568	303	12.796688	1.290276	0.475798	0.524202	0.998242	0.001758	0.041081	0.958919	
226000	-7.419712	480	6.291059	4.078719	0.243043	0.756957	0.992371	0.007629	0.003305	0.996695	
227000	-8.229021	334	3.521217	11.476828	0.089816	0.910184	--	--	0.003055	0.996945	
228000	-8.499483	384	1.984007	7.473650	0.041882	0.958118	0.845772	0.154228	0.003752	0.996248	
229000	-7.905660	59	7.684873	2.361857	0.312666	0.687334	0.964930	0.035070	0.018651	0.981349	
230000	-9.709197	217	19.145338	3.759626	0.460072	0.539928	--	--	0.109997	0.890003	
231000	-9.098676	362	1.583854	5.767948	0.032221	0.967779	--	--	0.001357	0.998643	
232000	-8.106904	34	2.713350	2.933235	0.106422	0.893578	0.766299	0.233701	0.012605	0.987395	
233000	-7.572766	287	7.357738	4.567965	0.236642	0.763358	--	--	0.023967	0.976033	
234000	-8.063274	291	12.678331	9.010641	0.381360	0.618640	--	--	0.033026	0.966974	
235000	-9.539944	98	20.901037	6.380313	0.459709	0.540291	0.983560	0.016440	0.128286	0.871714	
236000	-8.480100	98	11.847109	4.085741	0.379041	0.620959	0.990453	0.009547	0.050693	0.949307	
237000	-7.553437	252	7.788980	5.402993	0.321884	0.678116	0.975496	0.024504	0.039379	0.960621	
238000	-8.000714	18	0.905291	3.811640	0.003418	0.996582	0.465611	0.534389	0.000203	0.999797	
239000	-9.070534	319	1.775113	1.623326	0.067297	0.932703	0.997791	0.002209	0.002294	0.997706	
240000	-8.877764	385	1.260314	1.416677	0.017152	0.982848	--	--	0.001330	0.998670	
241000	-7.490996	332	5.565923	5.674903	0.180918	0.819082	--	--	0.002376	0.997624	
242000	-8.862405	61	6.646499	13.806448	0.211767	0.788233	0.855876	0.144124	0.020107	0.979893	
243000	-8.917577	358	1.852569	7.883423	0.039685	0.960315	0.801560	0.198440	0.001092	0.998908	
244000	-7.511920	407	8.312543	8.921768	0.388195	0.611805	--	--	0.080700	0.919300	
245000	-8.031638	421	9.209270	14.309770	0.386401	0.613599	0.907612	0.092388	0.034888	0.965112	
246000	-8.056920	48	10.921149	10.518847	0.344328	0.655672	--	--	0.080163	0.919837	
247000	-8.144677	35	4.367686	5.764792	0.144024	0.855976	0.781803	0.218197	0.010429	0.989571	
248000	-8.799589	215	18.470823	24.678964	0.470736	0.529264	0.732811	0.267189	0.144836	0.855164	
249000	-8.043149	134	1.777835	4.838211	0.035345	0.964655	0.577317	0.422683	0.000611	0.999389	
250000	-8.856015	335	17.962437	8.501085	0.456487	0.543513	0.975928	0.024072	0.114191	0.885809	
251000	-7.887172	167	12.595386	6.211016	0.368787	0.631213	0.906589	0.093411	0.063520	0.936480	
252000	-8.623157	25	18.685381	9.316723	0.428373	0.571627	--	--	0.168379	0.831621	
253000	-9.119133	196	4.086980	0.967739	0.275354	0.724646	--	--	0.004273	0.995727	
254000	-9.104670	115	5.417927	16.356214	0.269921	0.730079	0.499025	0.500975	0.010530	0.989470	
255000	-9.227788	423	3.826998	1.492546	0.164385	0.835615	--	--	0.010128	0.989872	
256000	-8.165028	98	5.406936	3.203780	0.201270	0.798730	0.989321	0.010679	0.011976	0.988024	
257000	-8.163134	315	8.524437	6.893985	0.302604	0.697396	--	--	0.031490	0.968510	
258000	-8.885705	205	0.917588	7.687417	0.011817	0.988183	0.358472	0.641528	0.000543	0.999457	
259000	-9.114469	146	3.332668	11.814806	0.118016	0.881984	0.672850	0.327150	0.010395	0.989605	
260000	-8.321463	485	4.628953	8.592199	0.199644	0.800356	--	--	0.005185	0.994815	
261000	-8.951095	138	24.868074	20.204004	0.484187	0.515813	0.894706	0.105294	0.133966	0.866034	
262000	-8.294986	320	11.498413	17.589514	0.401394	0.598606	--	--	0.110435	0.889565	
263000	-8.083036	375	2.803000	7.541256	0.054228	0.945772	--	--	0.004800	0.995200	
264000	-9.853098	89	18.046545	1.602903	0.599815	0.400185	--	--	0.104652	0.895348	
265000	-8.308150	262	2.951578	8.376835	0.110031	0.889969	--	--	0.003931	0.996069	
266000	-7.849213	199	2.630174	5.729851	0.098176	0.901824	--	--	0.002642	0.997358	
267000	-7.733323	261	6.925277	6.986269	0.252159	0.747841	0.924838	0.075162	0.025142	0.974858	
268000	-8.331924	467	2.700712	5.828874	0.034311	0.965689	0.956728	0.043272	0.004613	0.995387	
269000	-7.743692	293	9.423860	4.436431	0.380735	0.619265	0.992662	0.007338	0.016778	0.983222	
270000	-7.958866	483	9.118217	4.068522	0.263283	0.736717	0.960225	0.039775	0.041374	0.958626	
271000	-8.439004	257	4.996536	12.713351	0.227236	0.772764	--	--	0.007174	0.992826	
272000	-9.170824	432	1.125086	5.621606	0.008576	0.991424	--	--	0.000351	0.999649	
273000	-9.091528	8	4.561145	14.475596	0.296677	0.703323	--	--	0.002988	0.997012	
274000	-7.135097	400	4.670627	3.269175	0.074464	0.925536	0.997049	0.002951	0.006813	0.993187	
275000	-7.695873	86	9.900567	4.462162	0.310711	0.689289	0.987010	0.012990	0.054213	0.945787	
276000	-8.773608	97	11.010465	12.872991	0.423305	0.576695	0.898325	0.101675	0.071236	0.928764	
277000	-8.166901	118	4.097396	8.560482	0.173444	0.826556	0.882567	0.117433	0.004141	0.995859	
278000	-9.690411	100	0.209809	3.254089	0.000317	0.999683	--	--	0.000021	0.999979	
279000	-8.287846	419	4.986783	2.279110	0.224269	0.775731	0.994004	0.005996	0.023954	0.976046	
280000	-7.540020	465	7.464691	3.428100	0.307125	0.692875	--	--	0.020344	0.979656	
281000	-7.915494	299	4.733847	2.543085	0.266038	0.733962	--	--	0.013134	0.986866	
282000	-8.184353	447	19.446492	8.405458	0.384794	0.615206	0.918306	0.081694	0.112868	0.887132	
283000	-7.576746	2	7.280178	6.974496	0.307929	0.692071	0.961939	0.038061	0.054495	0.945505	
284000	-7.885511	367	4.193403	8.007425	0.139317	0.860683	--	--	0.004998	0.995002	
285000	-7.636480	10	2.457348	4.057817	0.061231	0.938769	0.938134	0.061866	0.004799	0.995201	
286000	-9.524448	110	2.977352	0.789177	0.257997	0.742003	--	--	0.006013	0.993987	
287000	-8.920207	250	2.357775	9.835726	0.075318	0.924682	0.885565	0.114435	0.001052	0.998948	
288000	-7.477424	319	7.210407	4.825652	0.338354	0.661646	0.994150	0.005850	0.033842	0.966158	
289000	-7.148207	82	5.797907	5.569656	0.231859	0.768141	0.857917	0.142083	0.012503	0.987497	
290000	-8.671375	411	6.016752	10.690570	0.289783	0.710217	0.671916	0.328084	0.022010	0.977990	
291000	-8.621178	77	4.276669	11.324617	0.207999	0.792001	0.722383	0.277617	0.007566	0.992434	
292000	-8.676286	139	11.389616	19.792847	0.444724	0.555276	--	--	0.080800	0.919200	
293000	-8.539556	37	19.788837	12.443113	0.452394	0.547606	0.959469	0.040531	0.216520	0.783480	
294000	-7.685292	89	6.627101	2.613563	0.330288	0.669712	--	--	0.019656	0.980344	
295000	-7.975238	116	7.218687	5.862005	0.240535	0.759465	0.941560	0.058440	0.015306	0.984694	
296000	-8.674479	72	7.962098	1.182724	0.455400	0.544600	--	--	0.027248	0.972752	
297000	-7.772798	332	7.394369	11.272235	0.283218	0.716782	--	--	0.004600	0.995400	
298000	-7.923165	310	1.820643	7.412617	0.024195	0.975805	--	--	0.001052	0.998948	
299000	-7.714908	242	9.123789	8.275848	0.286061	0.713939	0.906581	0.093419	0.024745	0.975255	
300000	-9.651330	154	7.462396	0.814437	0.630853	0.369147	--	--	0.009436	0.990564	
301000	-8.029837	169	9.208989	3.250645	0.394933	0.605067	0.981532	0.018468	0.044720	0.955280	
302000	-9.994096	406	2.781331	13.281263	0.171089	0.828911	--	--	0.004554	0.995446	
303000	-8.806246	459	10.497961	1.883708	0.461596	0.538404	0.999400	0.000600	0.022870	0.977130	
304000	-7.900599	341	6.474891	7.882178	0.248909	0.751091	--	--	0.021150	0.978850	
305000	-11.730080	243	3.172513	21.324728	0.335723	0.664277	0.567225	0.432775	0.007019	0.992981	
306000	-7.947626	282	5.274279	6.759018	0.225038	0.774962	0.943770	0.056230	0.005480	0.994520	
307000	-8.865250	328	0.559050	5.026095	0.003310	0.996690	--	--	0.000206	0.999794	
308000	-7.297822	241	4.896916	5.509968	0.152070	0.847930	0.988178	0.011822	0.028458	0.971542	
309000	-7.830511	105	6.116109	7.958305	0.176719	0.823281	--	--	0.020951	0.979049	
310000	-8.307915	119	7.737102	10.625874	0.347114	0.652886	0.878140	0.121860	0.025676	0.974324	
311000	-8.961103	378	16.218681	1.274120	0.645703	0.354297	0.998883	0.001117	0.096376	0.903624	
312000	-7.717324	25	10.747074	8.159808	0.334118	0.665882	--	--	0.076635	0.923365	
313000	-7.512313	484	4.822760	3.520609	0.174068	0.825932	0.986727	0.013273	0.014431	0.985569	
314000	-9.936577	396	40.602121	47.652001	0.499658	0.500342	--	--	0.371509	0.628491	
315000	-7.705839	428	13.298971	3.591461	0.374109	0.625891	0.996426	0.003574	0.075012	0.924988	
316000	-9.904658	80	9.687615	25.948771	0.390723	0.609277	0.672559	0.327441	0.126438	0.873562	
317000	-7.620088	86	6.650590	2.755306	0.213546	0.786454	0.993471	0.006529	0.025798	0.974202	
318000	-7.896582	126	6.498842	2.393601	0.234389	0.765611	--	--	0.026200	0.973800	
319000	-7.910117	60	4.941539	3.778468	0.205504	0.794496	0.966975	0.033025	0.010937	0.989063	
320000	-9.077550	155	0.938975	4.831472	0.004428	0.995572	0.934718	0.065282	0.000054	0.999946	
321000	-8.187904	325	13.558233	11.690235	0.461187	0.538813	--	--	0.039363	0.960637	
322000	-8.366871	116	3.053994	4.751540	0.061743	0.938257	0.925579	0.074421	0.002917	0.997083	
323000	-8.048993	437	5.862419	3.392535	0.261114	0.738886	0.974913	0.025087	0.002155	0.997845	
324000	-8.019592	23	7.724073	3.830723	0.379945	0.620055	--	--	0.014670	0.985330	
325000	-7.350416	295	5.997998	9.132223	0.157762	0.842238	0.588300	0.411700	0.011822	0.988178	
326000	-7.809857	46	14.740563	6.993768	0.343776	0.656224	0.990540	0.009460	0.045890	0.954110	
327000	-8.228806	375	8.567466	2.995527	0.263091	0.736909	--	--	0.034869	0.965131	
328000	-7.597597	428	4.251809	1.836429	0.114097	0.885903	0.998215	0.001785	0.009163	0.990837	
329000	-8.179632	365	7.209669	4.777021	0.275663	0.724337	0.786303	0.213697	0.026937	0.973063	
330000	-7.637343	333	10.021050	11.207258	0.408821	0.591179	0.964828	0.035172	0.022739	0.977261	
331000	-7.327190	447	5.548577	4.989325	0.112120	0.887880	0.889646	0.110354	0.014016	0.985984	
332000	-7.531739	86	9.199807	6.716833	0.305165	0.694835	0.971314	0.028686	0.050168	0.949832	
333000	-8.556820	313	4.540310	13.113798	0.130020	0.869980	--	--	0.012285	0.987715	
334000	-7.355207	500	10.511724	8.806687	0.307286	0.692714	--	--	0.043642	0.956358	
335000	-7.866951	455	10.057064	7.920794	0.393517	0.606483	--	--	0.030453	0.969547	
336000	-7.621105	270	10.992296	9.848247	0.384568	0.615432	--	--	0.016747	0.983253	
337000	-8.711016	1	3.848056	13.740542	0.123441	0.876559	0.879466	0.120534	0.008672	0.991328	
338000	-7.065477	145	4.398936	3.793214	0.131208	0.868792	0.854571	0.145429	0.008095	0.991905	
339000	-8.121381	236	13.198057	13.024012	0.434011	0.565989	0.834390	0.165610	0.077750	0.922250	
340000	-8.577413	116	16.263021	6.246284	0.425872	0.574128	0.954133	0.045867	0.062666	0.937334	
341000	-8.073537	122	6.007304	6.167262	0.204700	0.795300	--	--	0.035894	0.964106	
342000	-7.361017	93	4.356785	4.786886	0.121318	0.878682	0.877683	0.122317	0.007547	0.992453	
343000	-9.530102	114	28.649316	12.176212	0.477697	0.522303	0.902074	0.097926	0.133389	0.866611	
344000	-7.557736	164	7.544699	7.968125	0.307948	0.692052	--	--	0.035183	0.964817	
345000	-7.886697	367	4.496952	3.705034	0.136309	0.863691	--	--	0.005332	0.994668	
346000	-7.731681	293	7.076010	3.569483	0.320785	0.679215	0.994433	0.005567	0.009653	0.990347	
347000	-9.037233	17	2.039203	6.076041	0.020808	0.979192	--	--	0.001735	0.998265	
348000	-8.846888	89	1.177523	2.236826	0.013662	0.986338	--	--	0.000694	0.999306	
349000	-8.173392	172	12.857382	8.726105	0.380373	0.619627	--	--	0.070537	0.929463	
350000	-8.350219	274	7.545028	1.994481	0.330619	0.669381	0.946996	0.053004	0.035848	0.964152	
351000	-8.490618	47	16.247830	20.012465	0.446125	0.553875	--	--	0.077853	0.922147	
352000	-8.314859	119	10.857286	6.830042	0.395359	0.604641	0.950931	0.049069	0.043141	0.956859	
353000	-7.975904	84	18.221232	9.214214	0.440552	0.559448	0.977513	0.022487	0.044734	0.955266	
354000	-8.389716	112	2.150703	1.929517	0.038617	0.961383	0.997906	0.002094	0.000980	0.999020	
355000	-7.640082	488	8.384464	7.050277	0.370777	0.629223	0.943801	0.056199	0.017626	0.982374	
356000	-7.897641	339	6.016685	3.631846	0.329743	0.670257	0.988234	0.011766	0.018062	0.981938	
357000	-7.954035	56	8.280589	10.667269	0.283019	0.716981	0.953997	0.046003	0.050429	0.949571	
358000	-8.299751	239	12.566478	15.228383	0.456237	0.543763	0.951673	0.048327	0.049472	0.950528	
359000	-8.474823	476	14.977711	4.832955	0.353073	0.646927	0.990332	0.009668	0.067197	0.932803	
360000	-8.082831	113	9.420614	4.168893	0.280528	0.719472	0.992931	0.007069	0.028417	0.971583	
361000	-8.581816	72	8.494295	16.393150	0.415202	0.584798	--	--	0.041619	0.958381	
362000	-7.487207	350	6.770044	7.135782	0.307046	0.692954	0.966991	0.033009	0.010487	0.989513	
363000	-8.053634	118	2.656986	6.375072	0.081623	0.918377	0.897405	0.102595	0.001631	0.998369	
364000	-6.993864	400	8.128555	5.689815	0.169497	0.830503	0.993013	0.006987	0.020039	0.979961	
365000	-7.775323	252	5.828655	8.158722	0.265554	0.734446	0.943331	0.056669	0.025219	0.974781	
366000	-8.843432	338	12.313727	3.255827	0.390746	0.609254	0.987310	0.012690	0.070970	0.929030	
367000	-8.530325	442	4.139128	9.092738	0.189707	0.810293	0.807087	0.192913	0.009022	0.990978	
368000	-7.475114	18	9.294139	5.135865	0.230278	0.769722	0.834935	0.165065	0.018877	0.981123	
369000	-8.679109	50	1.551558	3.501872	0.019556	0.980444	--	--	0.001641	0.998359	
370000	-7.988789	291	9.925498	6.423693	0.318914	0.681086	--	--	0.020028	0.979972	
371000	-8.299893	296	1.064165	4.174431	0.012021	0.987979	--	--	0.000251	0.999749	
372000	-7.794107	396	5.884761	6.392509	0.286276	0.713724	--	--	0.015993	0.984007	
373000	-8.631223	492	8.757437	3.400136	0.361569	0.638431	0.879922	0.120078	0.068440	0.931560	
374000	-8.512690	160	8.948562	10.754136	0.300476	0.699524	0.628327	0.371673	0.087379	0.912621	
375000	-7.667356	342	2.518849	5.142879	0.069324	0.930676	0.954068	0.045932	0.004997	0.995003	
376000	-7.362281	207	7.082803	3.822396	0.251659	0.748341	0.926328	0.073672	0.014033	0.985967	
377000	-8.830883	199	3.310038	0.939447	0.197788	0.802212	--	--	0.003681	0.996319	
378000	-7.750728	383	9.822056	7.569721	0.367535	0.632465	0.734209	0.265791	0.053598	0.946402	
379000	-7.834468	293	4.001629	5.998479	0.174161	0.825839	0.977701	0.022299	0.003352	0.996648	
380000	-7.485694	357	4.616581	7.403932	0.088399	0.911601	--	--	0.009922	0.990078	
381000	-7.935835	258	7.699459	11.866328	0.298478	0.701522	--	--	0.019564	0.980436	
382000	-8.016890	31	6.333943	4.495979	0.231519	0.768481	0.978551	0.021449	0.018435	0.981565	
383000	-8.056756	443	6.741692	2.509974	0.397657	0.602343	--	--	0.043256	0.956744	
384000	-7.853658	369	12.198932	11.067075	0.391273	0.608727	--	--	0.066897	0.933103	
385000	-7.585126	342	15.316971	7.022448	0.434891	0.565109	0.971459	0.028541	0.116761	0.883239	
386000	-8.198092	446	1.803495	4.079965	0.022883	0.977117	0.981088	0.018912	0.002366	0.997634	
387000	-8.017055	39	9.813369	11.668282	0.356421	0.643579	0.928539	0.071461	0.080225	0.919775	
388000	-7.803177	164	7.132394	10.505034	0.316072	0.683928	--	--	0.033787	0.966213	
389000	-7.916906	242	7.614796	3.274756	0.245215	0.754785	0.978182	0.021818	0.016341	0.983659	
390000	-7.233040	342	5.062753	4.884552	0.191206	0.808794	0.974754	0.025246	0.018315	0.981685	
391000	-7.666592	96	3.519492	3.285993	0.081117	0.918883	0.991350	0.008650	0.006125	0.993875	
392000	-8.173406	261	11.533743	6.023256	0.371363	0.628637	0.953990	0.046010	0.059799	0.940201	
393000	-7.620072	43	7.693219	8.769025	0.386644	0.613356	0.950790	0.049210	0.040829	0.959171	
394000	-9.833740	197	0.397204	6.265676	0.002372	0.997628	0.691972	0.308028	0.000054	0.999946	
395000	-8.649267	447	1.733686	9.939894	0.015105	0.984895	0.583721	0.416279	0.001790	0.998210	
396000	-7.711968	313	11.229788	3.545987	0.301747	0.698253	--	--	0.054121	0.945879	
397000	-7.732466	497	2.421927	5.037365	0.063139	0.936861	--	--	0.000934	0.999066	
398000	-7.212807	18	5.876266	4.860582	0.126638	0.873362	0.790975	0.209025	0.008011	0.991989	
399000	-8.543398	51	2.624181	9.622019	0.100590	0.899410	--	--	0.003161	0.996839	
400000	-9.340983	210	0.976198	7.241843	0.019223	0.980777	--	--	0.001615	0.998385	
401000	-7.392297	295	3.166862	2.552579	0.046797	0.953203	0.713359	0.286641	0.002955	0.997045	
402000	-7.650886	319	12.713607	8.525636	0.434083	0.565917	0.987617	0.012383	0.089713	0.910287	
403000	-7.812941	437	7.724651	5.153830	0.308530	0.691470	0.955717	0.044283	0.004004	0.995996	
404000	-9.816963	74	3.418151	14.676235	0.164223	0.835777	0.689068	0.310932	0.003643	0.996357	
405000	-8.846482	433	5.022815	1.722444	0.323821	0.676179	--	--	0.012529	0.987471	
406000	-7.801305	10	2.141120	5.674747	0.050904	0.949096	0.881682	0.118318	0.003860	0.996140	
407000	-8.901400	221	7.196559	14.761689	0.347298	0.652702	--	--	0.021044	0.978956	
408000	-7.067516	145	3.175692	4.645826	0.081014	0.918986	0.780433	0.219567	0.004340	0.995660	
409000	-7.998293	490	5.263969	6.211881	0.222057	0.777943	0.701967	0.298033	0.014823	0.985177	
410000	-9.759143	23	0.277831	3.123171	0.001617	0.998383	--	--	0.000019	0.999981	
411000	-8.829078	308	15.693051	10.751254	0.422717	0.577283	0.952362	0.047638	0.107631	0.892369	
412000	-8.971918	346	28.625330	21.445679	0.491692	0.508308	0.755817	0.244183	0.250090	0.749910	
413000	-8.384874	399	11.164387	13.133618	0.355684	0.644316	--	--	0.080543	0.919457	
414000	-8.507234	455	5.884157	11.830301	0.287744	0.712256	--	--	0.012450	0.987550	
415000	-7.793306	484	9.892030	6.314099	0.355132	0.644868	0.974741	0.025259	0.054811	0.945189	
416000	-8.271226	363	9.731027	4.774521	0.388941	0.611059	--	--	0.047030	0.952970	
417000	-10.004068	225	14.063902	1.283214	0.581669	0.418331	0.998929	0.001071	0.051541	0.948459	
418000	-9.685373	353	0.424933	5.545780	0.001117	0.998883	0.805200	0.194800	0.000097	0.999903	
419000	-8.584570	403	3.502544	0.784721	0.247122	0.752878	0.957585	0.042415	0.010300	0.989700	
420000	-7.899679	361	6.377069	4.745128	0.254227	0.745773	--	--	0.009129	0.990871	
421000	-8.582674	442	3.705288	8.843887	0.163049	0.836951	0.800630	0.199370	0.007215	0.992785	
422000	-7.334688	114	5.384883	8.542400	0.170062	0.829938	0.845419	0.154581	0.007557	0.992443	
423000	-9.398413	15	0.840800	6.883237	0.006713	0.993287	0.268012	0.731988	0.000189	0.999811	
424000	-7.749467	379	7.498574	8.472113	0.266997	0.733003	0.575062	0.424938	0.028438	0.971562	
425000	-8.288094	259	10.037519	12.206772	0.325521	0.674479	0.856636	0.143364	0.055286	0.944714	
426000	-7.688629	444	4.741657	3.465451	0.160353	0.839647	0.984360	0.015640	0.017736	0.982264	
427000	-8.224002	249	12.988318	11.269336	0.392408	0.607592	--	--	0.140924	0.859076	
428000	-8.699968	77	2.686910	8.498700	0.097953	0.902047	0.688256	0.311744	0.002921	0.997079	
429000	-8.607562	366	4.859424	9.107123	0.198246	0.801754	0.557370	0.442630	0.005623	0.994377	
430000	-8.125069	245	2.167160	3.546741	0.045674	0.954326	0.827786	0.172214	0.002158	0.997842	
431000	-7.816800	342	2.099323	3.406682	0.046436	0.953564	0.974275	0.025725	0.003359	0.996641	
432000	-9.025490	393	12.388539	23.025246	0.450287	0.549713	0.803225	0.196775	0.080984	0.919016	
433000	-8.216755	270	16.135761	16.842733	0.462188	0.537812	--	--	0.034344	0.965656	
434000	-8.369258	330	3.810724	7.493003	0.133642	0.866358	0.530648	0.469352	0.001155	0.998845	
435000	-9.077321	411	4.955791	12.049818	0.253328	0.746672	0.601303	0.398697	0.016010	0.983990	
436000	-8.751598	292	16.148693	10.184430	0.413945	0.586055	0.901860	0.098140	0.109950	0.890050	
437000	-8.419542	355	14.437868	12.658932	0.403095	0.596905	0.941012	0.058988	0.075270	0.924730	
438000	-8.243350	208	2.952841	3.459352	0.109168	0.890832	--	--	0.005033	0.994967	
439000	-8.374187	182	3.216448	7.395127	0.171684	0.828316	--	--	0.002628	0.997372	
440000	-10.476251	198	4.126778	0.013105	0.988417	0.011583	1.000000	0.000000	0.007454	0.992546	
441000	-8.681096	396	2.855852	8.798108	0.117701	0.882299	--	--	0.004228	0.995772	
442000	-10.310794	6	0.326979	7.131891	0.000863	0.999137	0.171041	0.828959	0.000017	0.999983	
443000	-8.535141	441	10.196792	6.950992	0.371134	0.628866	0.987041	0.012959	0.034963	0.965037	
444000	-8.021300	327	6.643957	7.894598	0.253391	0.746609	--	--	0.024002	0.975998	
445000	-8.644687	58	2.149793	1.571173	0.037490	0.962510	0.937167	0.062833	0.001523	0.998477	
446000	-7.926293	140	7.843960	10.593293	0.316452	0.683548	--	--	0.025534	0.974466	
447000	-8.092392	317	7.604979	10.173174	0.335460	0.664540	0.888514	0.111486	0.033183	0.966817	
448000	-10.619521	266	3.867869	16.329357	0.284590	0.715410	0.606920	0.393080	0.019301	0.980699	
449000	-7.755818	424	5.528612	3.491397	0.247637	0.752363	--	--	0.039680	0.960320	
450000	-8.833832	472	18.755460	11.620188	0.454607	0.545393	0.767855	0.232145	0.115082	0.884918	
451000	-7.654958	294	4.176097	6.372159	0.181816	0.818184	0.955601	0.044399	0.019884	0.980116	
452000	-8.817465	311	19.008961	14.335692	0.469491	0.530509	0.610951	0.389049	0.104878	0.895122	
453000	-8.681214	178	4.978864	0.381646	0.804315	0.195685	0.993956	0.006044	0.005528	0.994472	
454000	-7.466346	124	7.510841	6.567551	0.309709	0.690291	0.965901	0.034099	0.030132	0.969868	
455000	-8.444655	211	2.232813	3.609388	0.066112	0.933888	0.950169	0.049831	0.003251	0.996749	
456000	-10.406869	58	10.191052	29.384413	0.431500	0.568500	0.580842	0.419158	0.052676	0.947324	
457000	-7.678347	141	3.871330	9.293129	0.047797	0.952203	0.949708	0.050292	0.007209	0.992791	
458000	-7.578608	296	3.692258	6.786259	0.127619	0.872381	--	--	0.003041	0.996959	
459000	-8.120601	221	8.119881	6.893869	0.324690	0.675310	--	--	0.022448	0.977552	
460000	-7.960310	368	9.017165	3.678359	0.276665	0.723335	--	--	0.041770	0.958230	
461000	-9.605469	220	7.628523	20.895028	0.376202	0.623798	--	--	0.031194	0.968806	
462000	-8.358271	273	7.518174	4.386108	0.283220	0.716780	0.692824	0.307176	0.022246	0.977754	
463000	-8.950987	414	3.548170	2.146649	0.126687	0.873313	--	--	0.006219	0.993781	
464000	-8.185282	261	1.957455	6.019880	0.032825	0.967175	0.856143	0.143857	0.002220	0.997780	
465000	-7.826299	481	4.983646	4.845208	0.279419	0.720581	0.983198	0.016802	0.004935	0.995065	
466000	-8.519906	40	18.877863	26.343043	0.483811	0.516189	0.713320	0.286680	0.061082	0.938918	
467000	-7.297352	114	8.222273	5.176783	0.257382	0.742618	0.927073	0.072927	0.015827	0.984173	
468000	-8.411708	151	6.709068	12.736733	0.263742	0.736258	--	--	0.036842	0.963158	
469000	-9.186396	259	0.898659	4.542593	0.005543	0.994457	0.804340	0.195660	0.000489	0.999511	
470000	-7.919896	120	7.534969	7.915616	0.359545	0.640455	--	--	0.024376	0.975624	
471000	-7.983304	68	6.450543	3.836202	0.241865	0.758135	--	--	0.017326	0.982674	
472000	-7.956276	126	4.186394	2.182360	0.136101	0.863899	--	--	0.011679	0.988321	
473000	-8.178254	55	2.037451	5.322492	0.029719	0.970281	--	--	0.001904	0.998096	
474000	-8.111727	23	4.150664	2.433288	0.238899	0.761101	--	--	0.004211	0.995789	
