Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
811	0.310727	189	0.846561	3.904285	811	0.310727	0.412000	0.394433	
851	0.298472	149	0.818792	3.904285	851	0.298472	0.376000	0.394372	
849	0.308598	151	0.841060	3.904285	849	0.308598	0.389000	0.394355	
846	0.297872	154	0.779221	3.904285	846	0.297872	0.372000	0.394282	
824	0.299757	176	0.789773	3.904285	824	0.299757	0.386000	0.394255	
830	0.300000	170	0.788235	3.904285	830	0.300000	0.383000	0.394219	
837	0.296296	163	0.773006	3.904285	837	0.296296	0.374000	0.394154	
842	0.328979	158	0.867089	3.904285	842	0.328979	0.414000	0.394217	
831	0.361011	169	0.798817	3.904285	831	0.361011	0.435000	0.394348	
832	0.313702	168	0.851190	3.904285	832	0.313702	0.404000	0.394379	
825	0.299394	175	0.817143	3.904285	825	0.299394	0.390000	0.394365	
829	0.319662	171	0.847953	3.904285	829	0.319662	0.410000	0.394415	
801	0.319600	199	0.904523	3.904285	801	0.319600	0.436000	0.394546	
825	0.304242	175	0.845714	3.904285	825	0.304242	0.399000	0.394560	
842	0.286223	158	0.803797	3.904285	842	0.286223	0.368000	0.394477	
830	0.302410	170	0.782353	3.904285	830	0.302410	0.384000	0.394444	
837	0.299881	163	0.809816	3.904285	837	0.299881	0.383000	0.394408	
845	0.294675	155	0.774194	3.904285	845	0.294675	0.369000	0.394329	
838	0.342482	162	0.858025	3.904285	838	0.342482	0.426000	0.394427	
840	0.314286	160	0.768750	3.904285	840	0.314286	0.387000	0.394404	
851	0.280846	149	0.785235	3.904285	851	0.280846	0.356000	0.394286	
853	0.310668	147	0.829932	3.904285	853	0.310668	0.387000	0.394263	
880	0.298864	120	0.841667	3.904285	880	0.298864	0.364000	0.394171	
815	0.272393	185	0.810811	3.904285	815	0.272393	0.372000	0.394103	
836	0.328947	164	0.792683	3.904285	836	0.328947	0.405000	0.394136	
839	0.340882	161	0.832298	3.904285	839	0.340882	0.420000	0.394215	
854	0.350117	146	0.808219	3.904285	854	0.350117	0.417000	0.394284	
877	0.327252	123	0.772358	3.904285	877	0.327252	0.382000	0.394247	
847	0.323495	153	0.718954	3.904285	847	0.323495	0.384000	0.394216	
853	0.330598	147	0.877551	3.904285	853	0.330598	0.411000	0.394266	
817	0.330477	183	0.786885	3.904285	817	0.330477	0.414000	0.394325	
812	0.285714	188	0.867021	3.904285	812	0.285714	0.395000	0.394327	
848	0.295991	152	0.881579	3.904285	848	0.295991	0.385000	0.394299	
809	0.280593	191	0.821990	3.904285	809	0.280593	0.384000	0.394269	
860	0.284884	140	0.742857	3.904285	860	0.284884	0.349000	0.394135	
834	0.302158	166	0.795181	3.904285	834	0.302158	0.384000	0.394105	
854	0.283372	146	0.767123	3.904285	854	0.283372	0.354000	0.393987	
840	0.296429	160	0.812500	3.904285	840	0.296429	0.379000	0.393943	
795	0.288050	205	0.834146	3.904285	795	0.288050	0.400000	0.393961	
832	0.299279	168	0.755952	3.904285	832	0.299279	0.376000	0.393908	
817	0.301102	183	0.852459	3.904285	817	0.301102	0.402000	0.393932	
848	0.300708	152	0.822368	3.904285	848	0.300708	0.380000	0.393892	
833	0.267707	167	0.814371	3.904285	833	0.267707	0.359000	0.393791	
824	0.275485	176	0.806818	3.904285	824	0.275485	0.369000	0.393719	
832	0.292067	168	0.761905	3.904285	832	0.292067	0.371000	0.393654	
835	0.313772	165	0.751515	3.904285	835	0.313772	0.386000	0.393632	
852	0.316901	148	0.777027	3.904285	852	0.316901	0.385000	0.393607	
871	0.352468	129	0.790698	3.904285	871	0.352468	0.409000	0.393651	
835	0.276647	165	0.757576	3.904285	835	0.276647	0.356000	0.393544	
831	0.347774	169	0.828402	3.904285	831	0.347774	0.429000	0.393645	
845	0.327811	155	0.800000	3.904285	845	0.327811	0.401000	0.393666	
846	0.309693	154	0.811688	3.904285	846	0.309693	0.387000	0.393647	
848	0.331368	152	0.828947	3.904285	848	0.331368	0.407000	0.393684	
845	0.340828	155	0.774194	3.904285	845	0.340828	0.408000	0.393724	
865	0.322543	135	0.851852	3.904285	865	0.322543	0.394000	0.393725	
826	0.283293	174	0.804598	3.904285	826	0.283293	0.374000	0.393670	
820	0.312195	180	0.794444	3.904285	820	0.312195	0.399000	0.393685	
814	0.278870	186	0.811828	3.904285	814	0.278870	0.378000	0.393642	
820	0.298780	180	0.827778	3.904285	820	0.298780	0.394000	0.393643	
823	0.340219	177	0.740113	3.904285	823	0.340219	0.411000	0.393690	
833	0.313325	167	0.850299	3.904285	833	0.313325	0.403000	0.393716	
849	0.321555	151	0.847682	3.904285	849	0.321555	0.401000	0.393736	
845	0.299408	155	0.800000	3.904285	845	0.299408	0.377000	0.393690	
836	0.302632	164	0.786585	3.904285	836	0.302632	0.382000	0.393658	
830	0.296386	170	0.817647	3.904285	830	0.296386	0.385000	0.393635	
818	0.332518	182	0.835165	3.904285	818	0.332518	0.424000	0.393717	
