Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
814	0.318182	186	0.516129	1.857862	814	0.318182	0.355000	0.323414	
830	0.319277	170	0.488235	1.857862	830	0.319277	0.348000	0.323484	
837	0.295102	163	0.546012	1.857862	837	0.295102	0.336000	0.323519	
815	0.288344	185	0.562162	1.857862	815	0.288344	0.339000	0.323562	
829	0.312425	171	0.380117	1.857862	829	0.312425	0.324000	0.323563	
830	0.303614	170	0.405882	1.857862	830	0.303614	0.321000	0.323556	
814	0.282555	186	0.473118	1.857862	814	0.282555	0.318000	0.323541	
827	0.287787	173	0.364162	1.857862	827	0.287787	0.301000	0.323478	
819	0.301587	181	0.458564	1.857862	819	0.301587	0.330000	0.323496	
822	0.285888	178	0.471910	1.857862	822	0.285888	0.319000	0.323484	
808	0.246287	192	0.494792	1.857862	808	0.246287	0.294000	0.323403	
837	0.247312	163	0.392638	1.857862	837	0.247312	0.271000	0.323259	
810	0.307407	190	0.463158	1.857862	810	0.307407	0.337000	0.323297	
829	0.325694	171	0.538012	1.857862	829	0.325694	0.362000	0.323402	
806	0.334988	194	0.520619	1.857862	806	0.334988	0.371000	0.323532	
829	0.285887	171	0.315789	1.857862	829	0.285887	0.291000	0.323444	
815	0.314110	185	0.535135	1.857862	815	0.314110	0.355000	0.323529	
831	0.264741	169	0.491124	1.857862	831	0.264741	0.303000	0.323474	
796	0.332915	204	0.504902	1.857862	796	0.332915	0.368000	0.323593	
822	0.283455	178	0.573034	1.857862	822	0.283455	0.335000	0.323624	
839	0.301549	161	0.503106	1.857862	839	0.301549	0.334000	0.323652	
