Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
851	0.274971	149	0.771812	5.000000	851	0.274971	0.349000	0.389282	
827	0.305925	173	0.803468	5.000000	827	0.305925	0.392000	0.389290	
827	0.318017	173	0.791908	5.000000	827	0.318017	0.400000	0.389321	
818	0.304401	182	0.829670	5.000000	818	0.304401	0.400000	0.389353	
823	0.347509	177	0.836158	5.000000	823	0.347509	0.434000	0.389484	
844	0.342417	156	0.801282	5.000000	844	0.342417	0.414000	0.389556	
801	0.310861	199	0.864322	5.000000	801	0.310861	0.421000	0.389648	
804	0.297264	196	0.821429	5.000000	804	0.297264	0.400000	0.389678	
856	0.332944	144	0.861111	5.000000	856	0.332944	0.409000	0.389734	
863	0.283893	137	0.766423	5.000000	863	0.283893	0.350000	0.389619	
842	0.262470	158	0.753165	5.000000	842	0.262470	0.340000	0.389476	
814	0.251843	186	0.747312	5.000000	814	0.251843	0.344000	0.389345	
833	0.306122	167	0.754491	5.000000	833	0.306122	0.381000	0.389321	
823	0.325638	177	0.802260	5.000000	823	0.325638	0.410000	0.389380	
849	0.277974	151	0.847682	5.000000	849	0.277974	0.364000	0.389307	
826	0.307506	174	0.787356	5.000000	826	0.307506	0.391000	0.389312	
832	0.324519	168	0.779762	5.000000	832	0.324519	0.401000	0.389345	
847	0.283353	153	0.830065	5.000000	847	0.283353	0.367000	0.389282	
826	0.324455	174	0.816092	5.000000	826	0.324455	0.410000	0.389341	
818	0.308068	182	0.851648	5.000000	818	0.308068	0.407000	0.389390	
842	0.307601	158	0.759494	5.000000	842	0.307601	0.379000	0.389361	
834	0.276978	166	0.867470	5.000000	834	0.276978	0.375000	0.389321	
839	0.308701	161	0.813665	5.000000	839	0.308701	0.390000	0.389323	
820	0.267073	180	0.822222	5.000000	820	0.267073	0.367000	0.389261	
847	0.299882	153	0.797386	5.000000	847	0.299882	0.376000	0.389224	
842	0.313539	158	0.797468	5.000000	842	0.313539	0.390000	0.389226	
832	0.319712	168	0.809524	5.000000	832	0.319712	0.402000	0.389261	
818	0.294621	182	0.796703	5.000000	818	0.294621	0.386000	0.389252	
826	0.311138	174	0.821839	5.000000	826	0.311138	0.400000	0.389282	
840	0.311905	160	0.750000	5.000000	840	0.311905	0.382000	0.389262	
828	0.242754	172	0.802326	5.000000	828	0.242754	0.339000	0.389125	
845	0.304142	155	0.767742	5.000000	845	0.304142	0.376000	0.389089	
859	0.310827	141	0.829787	5.000000	859	0.310827	0.384000	0.389075	
840	0.283333	160	0.800000	5.000000	840	0.283333	0.366000	0.389012	
