Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
806	0.266749	194	0.422680	2.241176	806	0.266749	0.297000	0.311381	
851	0.265570	149	0.362416	2.241176	851	0.265570	0.280000	0.311294	
822	0.240876	178	0.477528	2.241176	822	0.240876	0.283000	0.311215	
848	0.215802	152	0.348684	2.241176	848	0.215802	0.236000	0.311007	
822	0.287105	178	0.325843	2.241176	822	0.287105	0.294000	0.310961	
818	0.260391	182	0.390110	2.241176	818	0.260391	0.284000	0.310887	
820	0.243902	180	0.427778	2.241176	820	0.243902	0.277000	0.310794	
820	0.264634	180	0.466667	2.241176	820	0.264634	0.301000	0.310767	
813	0.258303	187	0.406417	2.241176	813	0.258303	0.286000	0.310699	
816	0.283088	184	0.407609	2.241176	816	0.283088	0.306000	0.310687	
856	0.265187	144	0.326389	2.241176	856	0.265187	0.274000	0.310587	
836	0.259569	164	0.304878	2.241176	836	0.259569	0.267000	0.310469	
839	0.230036	161	0.559006	2.241176	839	0.230036	0.283000	0.310395	
853	0.288394	147	0.387755	2.241176	853	0.288394	0.303000	0.310376	
829	0.281062	171	0.421053	2.241176	829	0.281062	0.305000	0.310361	
823	0.267315	177	0.378531	2.241176	823	0.267315	0.287000	0.310299	
