Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
828	0.257246	172	0.790698	4.283463	828	0.257246	0.349000	0.362845	
832	0.288462	168	0.809524	4.283463	832	0.288462	0.376000	0.362906	
824	0.286408	176	0.806818	4.283463	824	0.286408	0.378000	0.362975	
807	0.312268	193	0.854922	4.283463	807	0.312268	0.417000	0.363223	
844	0.297393	156	0.839744	4.283463	844	0.297393	0.382000	0.363309	
869	0.293441	131	0.816794	4.283463	869	0.293441	0.362000	0.363303	
835	0.263473	165	0.854545	4.283463	835	0.263473	0.361000	0.363292	
830	0.315663	170	0.741176	4.283463	830	0.315663	0.388000	0.363404	
836	0.287081	164	0.798780	4.283463	836	0.287081	0.371000	0.363438	
866	0.302540	134	0.791045	4.283463	866	0.302540	0.368000	0.363458	
836	0.290670	164	0.792683	4.283463	836	0.290670	0.373000	0.363501	
846	0.297872	154	0.753247	4.283463	846	0.297872	0.368000	0.363521	
811	0.281134	189	0.809524	4.283463	811	0.281134	0.381000	0.363598	
838	0.276850	162	0.827160	4.283463	838	0.276850	0.366000	0.363608	
819	0.268620	181	0.845304	4.283463	819	0.268620	0.373000	0.363649	
821	0.291108	179	0.821229	4.283463	821	0.291108	0.386000	0.363746	
844	0.268957	156	0.833333	4.283463	844	0.268957	0.357000	0.363717	
830	0.287952	170	0.776471	4.283463	830	0.287952	0.371000	0.363748	
843	0.263345	157	0.745223	4.283463	843	0.263345	0.339000	0.363642	
828	0.285024	172	0.732558	4.283463	828	0.285024	0.362000	0.363635	
849	0.303887	151	0.788079	4.283463	849	0.303887	0.377000	0.363692	
854	0.291569	146	0.869863	4.283463	854	0.291569	0.376000	0.363744	
815	0.246626	185	0.794595	4.283463	815	0.246626	0.348000	0.363678	
848	0.270047	152	0.802632	4.283463	848	0.270047	0.351000	0.363625	
846	0.300236	154	0.792208	4.283463	846	0.300236	0.376000	0.363676	
833	0.290516	167	0.778443	4.283463	833	0.290516	0.372000	0.363711	
834	0.274580	166	0.777108	4.283463	834	0.274580	0.358000	0.363687	
823	0.257594	177	0.858757	4.283463	823	0.257594	0.364000	0.363689	
851	0.254994	149	0.798658	4.283463	851	0.254994	0.336000	0.363575	
830	0.256627	170	0.752941	4.283463	830	0.256627	0.341000	0.363482	
840	0.271429	160	0.825000	4.283463	840	0.271429	0.360000	0.363468	
845	0.273373	155	0.754839	4.283463	845	0.273373	0.348000	0.363405	
825	0.258182	175	0.782857	4.283463	825	0.258182	0.350000	0.363351	
849	0.306243	151	0.807947	4.283463	849	0.306243	0.382000	0.363426	
856	0.252336	144	0.791667	4.283463	856	0.252336	0.330000	0.363292	
861	0.278746	139	0.884892	4.283463	861	0.278746	0.363000	0.363291	
846	0.275414	154	0.746753	4.283463	846	0.275414	0.348000	0.363230	
826	0.299031	174	0.804598	4.283463	826	0.299031	0.387000	0.363324	
842	0.266033	158	0.784810	4.283463	842	0.266033	0.348000	0.363263	
829	0.290712	171	0.801170	4.283463	829	0.290712	0.378000	0.363321	
848	0.285377	152	0.822368	4.283463	848	0.285377	0.367000	0.363336	
828	0.295894	172	0.790698	4.283463	828	0.295894	0.381000	0.363405	
833	0.304922	167	0.742515	4.283463	833	0.304922	0.378000	0.363462	
843	0.256228	157	0.859873	4.283463	843	0.256228	0.351000	0.363413	
815	0.261350	185	0.864865	4.283463	815	0.261350	0.373000	0.363450	
831	0.290012	169	0.781065	4.283463	831	0.290012	0.373000	0.363487	
817	0.312118	183	0.836066	4.283463	817	0.312118	0.408000	0.363658	
826	0.261501	174	0.827586	4.283463	826	0.261501	0.360000	0.363644	
851	0.305523	149	0.791946	4.283463	851	0.305523	0.378000	0.363698	
814	0.267813	186	0.790323	4.283463	814	0.267813	0.365000	0.363703	
821	0.283800	179	0.837989	4.283463	821	0.283800	0.383000	0.363776	
825	0.260606	175	0.851429	4.283463	825	0.260606	0.364000	0.363777	
852	0.306338	148	0.777027	4.283463	852	0.306338	0.376000	0.363823	
859	0.288708	141	0.808511	4.283463	859	0.288708	0.362000	0.363816	
846	0.280142	154	0.857143	4.283463	846	0.280142	0.369000	0.363835	
839	0.274136	161	0.869565	4.283463	839	0.274136	0.370000	0.363858	
830	0.283133	170	0.770588	4.283463	830	0.283133	0.366000	0.363866	
846	0.250591	154	0.850649	4.283463	846	0.250591	0.343000	0.363789	
807	0.230483	193	0.813472	4.283463	807	0.230483	0.343000	0.363713	
808	0.268564	192	0.765625	4.283463	808	0.268564	0.364000	0.363714	
803	0.273973	197	0.822335	4.283463	803	0.273973	0.382000	0.363780	
834	0.296163	166	0.897590	4.283463	834	0.296163	0.396000	0.363897	
824	0.264563	176	0.852273	4.283463	824	0.264563	0.368000	0.363912	
826	0.334140	174	0.879310	4.283463	826	0.334140	0.429000	0.364146	
819	0.269841	181	0.872928	4.283463	819	0.269841	0.379000	0.364199	
827	0.282950	173	0.774566	4.283463	827	0.282950	0.368000	0.364213	
823	0.279465	177	0.779661	4.283463	823	0.279465	0.368000	0.364226	
860	0.286047	140	0.842857	4.283463	860	0.286047	0.364000	0.364226	
845	0.269822	155	0.812903	4.283463	845	0.269822	0.354000	0.364190	
804	0.253731	196	0.780612	4.283463	804	0.253731	0.357000	0.364164	
812	0.307882	188	0.808511	4.283463	812	0.307882	0.402000	0.364297	
832	0.269231	168	0.815476	4.283463	832	0.269231	0.361000	0.364285	
864	0.292824	136	0.750000	4.283463	864	0.292824	0.355000	0.364253	
855	0.280702	145	0.806897	4.283463	855	0.280702	0.357000	0.364228	
