Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_reduction_run1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2519532377
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   Artiodactyl_reduction_run1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    qDG                          RJ MCMC
    qGD                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qDG	qGD	Root P(D)	Root P(G)	RJRates - Mean	
9939000	-9.575705	365	1	0	'0 0 	23.042058	23.042058	0.492229	0.507771	55.900681	
9940000	-7.637258	262	1	0	'0 0 	8.143028	8.143028	0.333231	0.666769	58.252937	
9941000	-7.616235	255	1	0	'0 0 	5.353878	5.353878	0.171634	0.828366	60.508934	
9942000	-8.675211	394	1	0	'0 0 	19.301076	19.301076	0.456235	0.543765	70.241675	
9943000	-7.894410	153	1	0	'0 0 	4.331923	4.331923	0.159327	0.840673	59.733758	
9944000	-7.806265	47	1	0	'0 0 	11.747249	11.747249	0.362736	0.637264	61.706679	
9945000	-7.475605	283	1	0	'0 0 	10.084709	10.084709	0.327677	0.672323	56.676147	
9946000	-8.353277	297	1	0	'0 0 	2.894041	2.894041	0.121842	0.878158	49.715831	
9947000	-7.180248	342	1	0	'0 0 	6.201380	6.201380	0.247233	0.752767	40.678014	
9948000	-8.012101	317	1	0	'0 0 	9.975078	9.975078	0.389063	0.610937	40.044370	
9949000	-9.880745	432	2	0	'1 0 	35.728081	18.675303	0.489065	0.510935	63.724925	
9950000	-7.928184	351	1	0	'0 0 	13.864529	13.864529	0.412857	0.587143	75.170529	
9951000	-7.303026	138	1	0	'0 0 	5.729646	5.729646	0.188189	0.811811	66.968102	
9952000	-7.864081	203	1	0	'0 0 	2.773588	2.773588	0.067904	0.932096	46.631753	
9953000	-7.983074	428	1	0	'0 0 	16.185051	16.185051	0.430085	0.569915	43.589795	
9954000	-7.868996	105	1	0	'0 0 	3.646531	3.646531	0.071988	0.928012	28.411487	
9955000	-8.205744	277	1	0	'0 0 	3.187751	3.187751	0.115326	0.884674	5.753274	
9956000	-8.224124	291	1	0	'0 0 	4.027801	4.027801	0.108655	0.891345	10.888657	
9957000	-8.884100	387	1	0	'0 0 	3.699602	3.699602	0.102520	0.897480	6.472655	
9958000	-8.936054	127	1	0	'0 0 	24.783852	24.783852	0.485254	0.514746	12.604418	
9959000	-8.801935	123	1	0	'0 0 	20.540287	20.540287	0.446539	0.553461	29.162531	
9960000	-10.198484	483	1	0	'0 0 	48.907575	48.907575	0.499338	0.500662	39.073578	
9961000	-7.269792	241	1	0	'0 0 	5.270588	5.270588	0.167175	0.832825	27.909754	
9962000	-7.797857	404	1	0	'0 0 	4.772307	4.772307	0.199508	0.800492	19.569467	
9963000	-7.439231	112	1	0	'0 0 	9.136894	9.136894	0.312309	0.687691	17.151357	
9964000	-8.284173	247	1	0	'0 0 	7.935276	7.935276	0.284207	0.715793	19.400183	
9965000	-7.832837	417	1	0	'0 0 	6.029758	6.029758	0.154811	0.845189	20.766342	
9966000	-7.721242	336	1	0	'0 0 	9.651127	9.651127	0.362692	0.637308	20.129317	
9967000	-7.299367	321	1	0	'0 0 	7.327761	7.327761	0.338274	0.661726	14.620911	
9968000	-7.664869	171	1	0	'0 0 	5.498194	5.498194	0.210879	0.789121	21.824017	
9969000	-9.961538	394	1	0	'0 0 	43.345062	43.345062	0.498563	0.501437	15.570005	
9970000	-7.585044	49	1	0	'0 0 	12.139393	12.139393	0.331662	0.668338	14.010191	
9971000	-8.277316	383	1	0	'0 0 	2.334016	2.334016	0.063860	0.936140	16.460553	
9972000	-8.281666	425	1	0	'0 0 	16.684313	16.684313	0.484673	0.515327	19.547470	
9973000	-8.219379	492	1	0	'0 0 	5.856852	5.856852	0.286135	0.713865	31.579348	
9974000	-8.377483	402	1	0	'0 0 	16.404272	16.404272	0.443607	0.556393	22.633135	
9975000	-8.629412	59	1	0	'0 0 	20.733930	20.733930	0.476923	0.523077	22.841434	
9976000	-7.710043	8	1	0	'0 0 	5.664438	5.664438	0.264499	0.735501	26.408684	
9977000	-7.920209	72	1	0	'0 0 	11.778370	11.778370	0.432829	0.567171	36.849166	
9978000	-8.113633	330	1	0	'0 0 	10.734367	10.734367	0.377107	0.622893	45.981020	
9979000	-7.831837	446	1	0	'0 0 	12.049004	12.049004	0.373230	0.626770	56.727210	
9980000	-7.571340	378	1	0	'0 0 	8.907456	8.907456	0.299368	0.700632	61.127752	
9981000	-7.734218	156	1	0	'0 0 	9.832668	9.832668	0.333066	0.666934	53.924053	
9982000	-8.977589	73	1	0	'0 0 	20.985101	20.985101	0.460214	0.539786	55.424892	
9983000	-7.511928	360	1	0	'0 0 	9.247032	9.247032	0.244295	0.755705	56.497531	
9984000	-8.071784	280	1	0	'0 0 	3.915974	3.915974	0.111457	0.888543	84.945490	
9985000	-8.257176	394	1	0	'0 0 	14.906729	14.906729	0.414907	0.585093	96.958096	
9986000	-7.979601	345	1	0	'0 0 	9.420993	9.420993	0.348393	0.651607	98.864791	
9987000	-8.403916	35	1	0	'0 0 	12.433610	12.433610	0.407233	0.592767	98.561238	
9988000	-7.835231	220	1	0	'0 0 	7.730778	7.730778	0.279679	0.720321	95.824147	
9989000	-8.023031	246	1	0	'0 0 	6.779366	6.779366	0.277899	0.722101	74.780863	
9990000	-8.693804	487	1	0	'0 0 	18.162541	18.162541	0.480836	0.519164	62.531688	
9991000	-7.706860	115	1	0	'0 0 	7.264879	7.264879	0.281163	0.718837	58.056976	
9992000	-7.700684	86	1	0	'0 0 	9.406289	9.406289	0.328997	0.671003	40.556297	
9993000	-7.608205	326	1	0	'0 0 	4.860637	4.860637	0.115357	0.884643	53.127179	
9994000	-7.426086	267	1	0	'0 0 	3.126987	3.126987	0.068257	0.931743	53.550764	
9995000	-10.135179	152	1	1	'0 Z 	7.633053	0.000000	1.000000	0.000000	78.499213	
9996000	-7.728155	250	1	0	'0 0 	6.860160	6.860160	0.266364	0.733636	76.206007	
9997000	-7.592028	497	1	0	'0 0 	10.485453	10.485453	0.393762	0.606238	76.388950	
9998000	-7.524719	102	1	0	'0 0 	9.040300	9.040300	0.291813	0.708187	92.831573	
9999000	-7.907313	244	1	0	'0 0 	7.312739	7.312739	0.251486	0.748514	67.866824	
10000000	-9.429562	1	1	0	'0 0 	32.429219	32.429219	0.494371	0.505629	51.023096	
10001000	-10.717818	487	1	0	'0 0 	92.890038	92.890038	0.500000	0.500000	34.669474	
10002000	-7.717656	397	1	0	'0 0 	9.073938	9.073938	0.345214	0.654786	26.605231	
10003000	-7.679368	141	1	0	'0 0 	9.838969	9.838969	0.199615	0.800385	44.043633	
10004000	-9.135439	59	1	0	'0 0 	1.203792	1.203792	0.012314	0.987686	43.140280	
10005000	-8.378640	341	1	0	'0 0 	16.306820	16.306820	0.457966	0.542034	48.794412	
10006000	-8.905603	348	1	0	'0 0 	23.014168	23.014168	0.479971	0.520029	36.465838	
10007000	-7.800918	368	1	0	'0 0 	9.720589	9.720589	0.305171	0.694829	33.379300	
10008000	-8.301341	13	1	0	'0 0 	12.909434	12.909434	0.386131	0.613869	17.607358	
10009000	-10.295441	359	1	0	'0 0 	51.132559	51.132559	0.499854	0.500146	38.434884	
10010000	-8.438126	163	1	0	'0 0 	11.733063	11.733063	0.388544	0.611456	5.900373	
10011000	-7.899444	486	1	0	'0 0 	9.948558	9.948558	0.338788	0.661212	16.188343	
10012000	-7.759351	53	1	0	'0 0 	6.277971	6.277971	0.207150	0.792850	9.789384	
10013000	-8.285840	386	1	0	'0 0 	14.092522	14.092522	0.380740	0.619260	23.921216	
10014000	-9.946723	487	1	1	'0 Z 	8.954676	0.000000	1.000000	0.000000	24.690326	
10015000	-7.869452	211	1	0	'0 0 	8.119131	8.119131	0.357735	0.642265	13.341316	
10016000	-7.387073	313	1	0	'0 0 	7.991320	7.991320	0.219226	0.780774	8.810337	
10017000	-7.974042	334	1	0	'0 0 	11.520673	11.520673	0.346050	0.653950	18.404201	
10018000	-8.860797	31	1	0	'0 0 	17.205234	17.205234	0.470492	0.529508	17.006173	
10019000	-7.838167	186	1	0	'0 0 	11.761102	11.761102	0.399020	0.600980	22.828351	
10020000	-7.719098	115	1	0	'0 0 	6.225337	6.225337	0.240446	0.759554	35.612194	
10021000	-7.548281	350	1	0	'0 0 	3.910259	3.910259	0.172795	0.827205	33.071781	
10022000	-8.308065	91	1	0	'0 0 	6.012878	6.012878	0.298559	0.701441	39.931324	
10023000	-9.877593	339	1	0	'0 0 	37.225964	37.225964	0.499920	0.500080	29.692039	
10024000	-8.208236	255	1	0	'0 0 	14.869567	14.869567	0.425542	0.574458	19.560766	
10025000	-7.646473	336	1	0	'0 0 	8.759410	8.759410	0.338976	0.661024	11.003872	
10026000	-8.304665	62	1	0	'0 0 	2.477113	2.477113	0.061687	0.938313	4.839698	
10027000	-7.982293	436	1	0	'0 0 	8.300958	8.300958	0.383577	0.616423	10.056922	
10028000	-7.968047	74	1	0	'0 0 	5.041025	5.041025	0.171157	0.828843	2.027420	
10029000	-8.310287	160	1	0	'0 0 	5.859597	5.859597	0.183264	0.816736	4.735322	
10030000	-7.809587	214	1	0	'0 0 	7.964658	7.964658	0.250421	0.749579	9.163971	
10031000	-8.177677	409	1	0	'0 0 	2.557979	2.557979	0.084008	0.915992	4.769287	
10032000	-7.980733	39	1	0	'0 0 	3.285508	3.285508	0.088076	0.911924	14.529890	
10033000	-9.099534	167	1	0	'0 0 	31.838532	31.838532	0.496838	0.503162	32.259066	
10034000	-8.429519	486	1	0	'0 0 	3.394186	3.394186	0.076490	0.923510	34.834657	
10035000	-8.120985	284	1	0	'0 0 	3.874114	3.874114	0.129083	0.870917	70.567846	
10036000	-8.835645	116	1	0	'0 0 	22.161123	22.161123	0.467841	0.532159	76.076373	
10037000	-9.048402	249	1	0	'0 0 	24.578321	24.578321	0.479397	0.520603	62.660829	
10038000	-8.244021	299	1	0	'0 0 	16.128670	16.128670	0.457093	0.542907	79.681411	
10039000	-8.277008	281	1	0	'0 0 	12.821464	12.821464	0.348889	0.651111	43.811202	
10040000	-7.849172	151	1	0	'0 0 	6.620599	6.620599	0.219995	0.780005	42.089608	
10041000	-8.750312	160	1	0	'0 0 	3.084695	3.084695	0.069491	0.930509	56.898742	
10042000	-7.599865	59	1	0	'0 0 	10.973205	10.973205	0.369949	0.630051	59.310318	
10043000	-7.661509	264	1	0	'0 0 	7.456079	7.456079	0.298606	0.701394	44.763051	
10044000	-9.729191	201	1	0	'0 0 	34.891237	34.891237	0.496090	0.503910	29.008658	
10045000	-8.591817	269	1	0	'0 0 	19.890260	19.890260	0.442087	0.557913	29.613912	
10046000	-10.053726	422	1	0	'0 0 	34.720931	34.720931	0.497348	0.502652	35.374315	
10047000	-7.345170	321	1	0	'0 0 	8.235076	8.235076	0.369613	0.630387	19.104970	
10048000	-7.458402	2	1	0	'0 0 	5.279018	5.279018	0.221001	0.778999	18.301422	
10049000	-7.750097	127	1	0	'0 0 	5.242758	5.242758	0.159392	0.840608	25.212962	
10050000	-8.430912	429	1	0	'0 0 	20.399916	20.399916	0.469248	0.530752	21.797756	
10051000	-8.300911	81	1	0	'0 0 	9.955628	9.955628	0.361830	0.638170	27.541743	
10052000	-8.236869	44	1	0	'0 0 	4.369271	4.369271	0.105097	0.894903	33.835459	
10053000	-7.724227	475	1	0	'0 0 	9.785356	9.785356	0.320229	0.679771	12.964799	
10054000	-7.995237	405	1	0	'0 0 	12.685690	12.685690	0.413302	0.586698	14.759798	
10055000	-8.572029	121	1	0	'0 0 	20.199534	20.199534	0.484947	0.515053	5.295681	
10056000	-8.714972	148	1	0	'0 0 	4.080009	4.080009	0.199321	0.800679	2.718708	
10057000	-8.054373	220	1	0	'0 0 	3.378518	3.378518	0.087298	0.912702	2.400242	
10058000	-7.611729	243	1	0	'0 0 	8.980041	8.980041	0.404076	0.595924	5.429703	
10059000	-8.392723	104	1	0	'0 0 	3.683680	3.683680	0.095301	0.904699	16.500897	
10060000	-8.264700	481	1	0	'0 0 	2.485644	2.485644	0.112231	0.887769	3.943272	
10061000	-8.137498	409	1	0	'0 0 	2.642227	2.642227	0.088644	0.911356	36.634141	
10062000	-8.147335	129	1	0	'0 0 	16.126595	16.126595	0.432794	0.567206	55.694040	
10063000	-8.071718	440	1	0	'0 0 	5.353875	5.353875	0.211595	0.788405	24.627365	
10064000	-8.625080	90	1	0	'0 0 	2.854733	2.854733	0.067703	0.932297	11.596749	
10065000	-9.324971	150	1	0	'0 0 	19.107535	19.107535	0.450883	0.549117	12.759348	
10066000	-8.478855	242	1	0	'0 0 	15.709314	15.709314	0.425721	0.574279	10.016871	
10067000	-8.112445	460	1	0	'0 0 	2.412319	2.412319	0.053227	0.946773	8.370686	
10068000	-7.849396	299	1	0	'0 0 	11.804004	11.804004	0.411341	0.588659	5.983889	
10069000	-8.810652	202	1	0	'0 0 	2.615183	2.615183	0.117919	0.882081	17.263556	
10070000	-8.124460	154	1	0	'0 0 	8.986470	8.986470	0.339138	0.660862	27.313269	
10071000	-7.790043	191	1	0	'0 0 	4.805179	4.805179	0.087743	0.912257	45.861106	
10072000	-7.744645	76	1	0	'0 0 	10.376888	10.376888	0.334109	0.665891	43.623908	
10073000	-9.145667	90	1	0	'0 0 	23.185596	23.185596	0.488187	0.511813	47.255957	
10074000	-8.036970	235	1	0	'0 0 	9.150442	9.150442	0.388568	0.611432	38.121857	
10075000	-7.660175	58	1	0	'0 0 	6.643994	6.643994	0.213243	0.786757	44.197453	
10076000	-8.152023	318	1	0	'0 0 	8.731874	8.731874	0.244470	0.755530	7.484056	
10077000	-7.877057	276	1	0	'0 0 	7.755168	7.755168	0.240863	0.759137	2.471827	
10078000	-9.070746	236	1	0	'0 0 	2.151575	2.151575	0.054461	0.945539	4.007918	
10079000	-7.617512	359	1	0	'0 0 	5.575421	5.575421	0.290196	0.709804	14.837771	
10080000	-8.520060	303	1	0	'0 0 	13.657850	13.657850	0.478298	0.521702	7.237543	
10081000	-7.574366	287	1	0	'0 0 	4.597729	4.597729	0.127146	0.872854	20.427751	
10082000	-8.963995	228	1	0	'0 0 	15.277127	15.277127	0.463474	0.536526	5.820939	
10083000	-8.046284	312	1	0	'0 0 	3.323243	3.323243	0.071139	0.928861	6.536359	
10084000	-10.117320	125	1	0	'0 0 	35.684352	35.684352	0.499668	0.500332	9.095731	
10085000	-7.763649	136	1	0	'0 0 	9.420825	9.420825	0.322454	0.677546	6.684550	
10086000	-7.734554	49	1	0	'0 0 	13.915780	13.915780	0.368264	0.631736	23.376619	
10087000	-9.834250	417	2	0	'0 1 	14.087207	1.905052	0.391355	0.608645	2.569094	
10088000	-7.222343	178	1	0	'0 0 	5.541921	5.541921	0.252094	0.747906	26.771452	
10089000	-7.482416	85	1	0	'0 0 	4.616198	4.616198	0.107943	0.892057	16.252584	
10090000	-9.980311	305	1	0	'0 0 	0.896020	0.896020	0.005082	0.994918	2.108116	
10091000	-8.266733	288	1	0	'0 0 	4.565611	4.565611	0.224039	0.775961	18.127610	
10092000	-8.527875	319	2	0	'1 0 	11.793416	1.296499	0.646818	0.353182	28.797756	
10093000	-8.203838	123	1	0	'0 0 	12.301321	12.301321	0.336985	0.663015	39.420812	
10094000	-8.247027	103	1	0	'0 0 	11.584112	11.584112	0.394860	0.605140	19.471780	
10095000	-7.727642	64	1	0	'0 0 	5.170122	5.170122	0.143772	0.856228	18.834080	
10096000	-7.908426	335	1	0	'0 0 	9.008749	9.008749	0.354304	0.645696	19.023206	
10097000	-7.681456	80	1	0	'0 0 	4.177884	4.177884	0.110269	0.889731	23.815884	
10098000	-7.281364	189	1	0	'0 0 	7.934150	7.934150	0.361732	0.638268	26.113154	
10099000	-8.025195	155	1	0	'0 0 	8.399204	8.399204	0.256088	0.743912	21.317297	
10100000	-8.643395	121	1	0	'0 0 	21.044993	21.044993	0.487251	0.512749	42.854608	
10101000	-7.682693	79	1	0	'0 0 	13.922277	13.922277	0.404479	0.595521	53.611681	
10102000	-8.313722	414	1	0	'0 0 	5.172317	5.172317	0.189423	0.810577	28.157945	
10103000	-7.296452	138	1	0	'0 0 	5.329032	5.329032	0.169999	0.830001	17.963522	
10104000	-7.704211	9	1	0	'0 0 	6.977298	6.977298	0.259259	0.740741	14.335251	
10105000	-8.140389	181	1	0	'0 0 	2.472658	2.472658	0.036606	0.963394	24.030134	
10106000	-7.736973	20	1	0	'0 0 	5.403212	5.403212	0.174494	0.825506	6.882952	
10107000	-8.837547	62	1	0	'0 0 	19.597546	19.597546	0.474066	0.525934	10.413356	
10108000	-8.813815	222	1	0	'0 0 	19.681601	19.681601	0.456835	0.543165	22.802839	
10109000	-7.571799	54	1	0	'0 0 	4.397660	4.397660	0.178446	0.821554	26.689523	
10110000	-8.018010	429	1	0	'0 0 	15.010663	15.010663	0.427394	0.572606	41.014974	
10111000	-7.535374	96	1	0	'0 0 	9.768019	9.768019	0.320271	0.679729	71.417037	
10112000	-8.002010	132	1	0	'0 0 	15.103605	15.103605	0.427548	0.572452	72.751206	
10113000	-9.195716	34	1	0	'0 0 	22.968396	22.968396	0.497147	0.502853	66.158450	
10114000	-9.958151	310	1	0	'0 0 	35.715242	35.715242	0.495500	0.504500	59.638730	
10115000	-7.940150	415	1	0	'0 0 	9.214253	9.214253	0.351369	0.648631	77.656677	
10116000	-8.865624	344	1	0	'0 0 	26.783151	26.783151	0.483229	0.516771	83.914162	
10117000	-8.609008	140	1	0	'0 0 	21.402837	21.402837	0.474751	0.525249	83.819916	
10118000	-7.926650	376	1	0	'0 0 	7.253308	7.253308	0.227692	0.772308	71.190443	
10119000	-7.834113	257	1	0	'0 0 	3.929108	3.929108	0.138585	0.861415	65.979332	
10120000	-7.565941	307	1	0	'0 0 	5.932024	5.932024	0.235241	0.764759	60.458624	
10121000	-9.450391	44	1	0	'0 0 	22.296624	22.296624	0.473022	0.526978	56.250013	
10122000	-7.858166	118	1	0	'0 0 	2.902866	2.902866	0.087359	0.912641	75.743473	
10123000	-8.329046	484	1	0	'0 0 	13.665662	13.665662	0.442052	0.557948	97.015415	
10124000	-7.872593	105	1	0	'0 0 	3.625974	3.625974	0.071269	0.928731	74.522229	
10125000	-7.982483	112	1	0	'0 0 	15.247343	15.247343	0.432012	0.567988	78.321862	
10126000	-9.857213	427	1	0	'0 0 	1.144281	1.144281	0.010642	0.989358	71.752655	
10127000	-8.982757	344	1	0	'0 0 	1.754848	1.754848	0.019550	0.980450	57.627447	
10128000	-7.613206	332	1	0	'0 0 	8.849424	8.849424	0.306169	0.693831	56.701400	
10129000	-7.792288	319	1	0	'0 0 	4.085373	4.085373	0.188882	0.811118	56.213473	
10130000	-7.673136	51	1	0	'0 0 	8.518673	8.518673	0.348801	0.651199	53.829712	
10131000	-7.666843	344	1	0	'0 0 	10.511532	10.511532	0.313285	0.686715	47.452922	
10132000	-8.382245	234	1	0	'0 0 	14.915431	14.915431	0.452472	0.547528	53.836390	
10133000	-7.309548	12	1	0	'0 0 	2.678822	2.678822	0.068283	0.931717	54.938534	
10134000	-8.026681	451	1	0	'0 0 	9.996794	9.996794	0.345624	0.654376	34.911167	
10135000	-7.691271	170	1	0	'0 0 	4.751099	4.751099	0.147765	0.852235	24.529248	
10136000	-9.500140	399	1	0	'0 0 	33.344510	33.344510	0.494599	0.505401	34.934767	
10137000	-9.312445	114	1	0	'0 0 	34.071983	34.071983	0.496490	0.503510	52.810251	
10138000	-10.559315	408	1	0	'0 0 	97.632980	97.632980	0.500000	0.500000	36.041959	
10139000	-8.429062	23	1	0	'0 0 	12.549176	12.549176	0.467469	0.532531	25.990651	
10140000	-8.317491	161	1	0	'0 0 	11.653650	11.653650	0.426650	0.573350	23.260292	
10141000	-8.123522	394	1	0	'0 0 	13.584656	13.584656	0.395979	0.604021	63.785374	
10142000	-7.901804	239	1	0	'0 0 	10.615452	10.615452	0.418340	0.581660	61.831174	
10143000	-7.860658	7	1	0	'0 0 	6.179126	6.179126	0.252844	0.747156	54.693112	
10144000	-8.519739	344	1	0	'0 0 	2.268875	2.268875	0.031764	0.968236	55.577515	
10145000	-7.857773	29	1	0	'0 0 	5.842107	5.842107	0.183645	0.816355	40.703083	
10146000	-9.640652	314	1	1	'0 Z 	7.506429	0.000000	1.000000	0.000000	44.007247	
10147000	-10.290804	494	1	0	'0 0 	78.030131	78.030131	0.499999	0.500001	41.973510	
10148000	-7.291303	407	1	0	'0 0 	5.150654	5.150654	0.250131	0.749869	54.293072	
10149000	-8.194109	348	1	0	'0 0 	2.045474	2.045474	0.025327	0.974673	41.461859	
10150000	-7.568066	167	1	0	'0 0 	9.206898	9.206898	0.319819	0.680181	11.906155	
10151000	-7.672972	2	1	0	'0 0 	7.960820	7.960820	0.333927	0.666073	4.003210	
10152000	-7.725898	8	1	0	'0 0 	7.127239	7.127239	0.328058	0.671942	17.293017	
10153000	-7.341106	296	1	0	'0 0 	7.214142	7.214142	0.279080	0.720920	9.889767	
10154000	-7.427760	43	1	0	'0 0 	6.600028	6.600028	0.342423	0.657577	6.001719	
10155000	-8.208025	496	1	0	'0 0 	5.081074	5.081074	0.152595	0.847405	7.805986	
10156000	-8.185217	136	1	0	'0 0 	2.693880	2.693880	0.063099	0.936901	14.318795	
10157000	-9.214830	367	1	0	'0 0 	1.626313	1.626313	0.022337	0.977663	0.815584	
10158000	-7.877521	58	1	0	'0 0 	3.034168	3.034168	0.062244	0.937756	7.318816	
10159000	-7.453131	2	1	0	'0 0 	5.021667	5.021667	0.207780	0.792220	5.551420	
10160000	-7.424612	84	1	0	'0 0 	9.720954	9.720954	0.339554	0.660446	10.250888	
10161000	-7.670854	346	1	0	'0 0 	6.787249	6.787249	0.244818	0.755182	34.910136	
10162000	-7.485370	283	1	0	'0 0 	10.190246	10.190246	0.330586	0.669414	37.581549	
10163000	-7.695943	114	1	0	'0 0 	2.756971	2.756971	0.050506	0.949494	35.412598	
10164000	-8.834880	498	1	0	'0 0 	14.138664	14.138664	0.424439	0.575561	34.702062	
10165000	-8.988062	400	1	0	'0 0 	31.773912	31.773912	0.476416	0.523584	51.950492	
10166000	-7.983653	118	1	0	'0 0 	10.083379	10.083379	0.386636	0.613364	58.988602	
10167000	-9.586000	442	1	0	'0 0 	1.451538	1.451538	0.025007	0.974993	75.797040	
10168000	-7.697299	495	1	0	'0 0 	5.377039	5.377039	0.300516	0.699484	99.363183	
10169000	-8.575619	15	1	0	'0 0 	10.124321	10.124321	0.335961	0.664039	61.206528	
10170000	-8.043735	425	1	0	'0 0 	12.912599	12.912599	0.461753	0.538247	69.961568	
10171000	-8.914337	51	1	0	'0 0 	24.065910	24.065910	0.493307	0.506693	71.929936	
10172000	-7.498634	332	1	0	'0 0 	5.414412	5.414412	0.173835	0.826165	64.480914	
10173000	-8.325856	463	1	0	'0 0 	3.471427	3.471427	0.134818	0.865182	77.771432	
10174000	-8.421320	108	1	0	'0 0 	11.657006	11.657006	0.441848	0.558152	54.860289	
10175000	-8.839186	197	1	0	'0 0 	15.816075	15.816075	0.464303	0.535697	70.742193	
10176000	-8.495831	35	1	0	'0 0 	3.094459	3.094459	0.083473	0.916527	89.433664	
10177000	-7.922024	42	1	0	'0 0 	9.234605	9.234605	0.348592	0.651408	70.446402	
10178000	-8.076624	151	1	0	'0 0 	10.069328	10.069328	0.334344	0.665656	49.358582	
10179000	-8.756968	376	1	0	'0 0 	15.395170	15.395170	0.417097	0.582903	44.302058	
10180000	-9.257085	258	1	0	'0 0 	27.622208	27.622208	0.493500	0.506500	25.442031	
10181000	-8.091231	256	1	0	'0 0 	10.546430	10.546430	0.382152	0.617848	21.020718	
10182000	-9.717320	201	1	0	'0 0 	34.561109	34.561109	0.495900	0.504100	20.744179	
10183000	-7.880743	6	1	0	'0 0 	6.011208	6.011208	0.178772	0.821228	2.617955	
10184000	-8.164111	290	1	0	'0 0 	11.528890	11.528890	0.390255	0.609745	10.999491	
10185000	-8.403139	76	1	0	'0 0 	17.416758	17.416758	0.445368	0.554632	16.455425	
10186000	-7.442513	112	1	0	'0 0 	9.184834	9.184834	0.313745	0.686255	6.600470	
10187000	-7.866363	177	1	0	'0 0 	5.357496	5.357496	0.221616	0.778384	7.023467	
10188000	-8.081598	30	1	0	'0 0 	1.822992	1.822992	0.037613	0.962387	9.157878	
10189000	-7.552914	203	1	0	'0 0 	3.950331	3.950331	0.121787	0.878213	5.548588	
10190000	-8.707369	387	1	0	'0 0 	4.437358	4.437358	0.131852	0.868148	5.970708	
10191000	-9.090651	405	1	0	'0 0 	1.307431	1.307431	0.030472	0.969528	2.688464	
10192000	-8.554615	121	1	0	'0 0 	19.997730	19.997730	0.484338	0.515662	17.444378	
10193000	-7.907900	190	1	0	'0 0 	3.825654	3.825654	0.086587	0.913413	12.691687	
10194000	-7.659984	269	1	0	'0 0 	8.452705	8.452705	0.234015	0.765985	9.785186	
10195000	-9.349416	116	1	0	'0 0 	1.974152	1.974152	0.034738	0.965262	2.526447	
10196000	-7.900357	100	1	0	'0 0 	4.323141	4.323141	0.141754	0.858246	13.498718	
10197000	-8.127959	4	1	0	'0 0 	2.804268	2.804268	0.063982	0.936018	7.807750	
10198000	-8.583801	324	1	0	'0 0 	3.660156	3.660156	0.195338	0.804662	8.802985	
10199000	-8.122031	453	1	0	'0 0 	13.338984	13.338984	0.380948	0.619052	24.820628	
10200000	-7.608954	388	1	0	'0 0 	4.746371	4.746371	0.193622	0.806378	53.906831	
10201000	-7.593964	349	1	0	'0 0 	9.383580	9.383580	0.293822	0.706178	67.487805	
10202000	-7.967894	398	1	0	'0 0 	8.051284	8.051284	0.253829	0.746171	75.540145	
10203000	-9.945894	209	1	1	'0 Z 	9.083934	0.000000	1.000000	0.000000	93.112709	
10204000	-7.588669	410	1	0	'0 0 	4.749090	4.749090	0.198145	0.801855	90.258117	
10205000	-8.006341	140	1	0	'0 0 	4.718962	4.718962	0.215179	0.784821	97.451690	
10206000	-8.769443	203	1	0	'0 0 	21.552008	21.552008	0.476408	0.523592	92.998250	
10207000	-9.251853	78	1	0	'0 0 	22.512077	22.512077	0.471025	0.528975	89.433496	
10208000	-10.223573	151	1	0	'0 0 	66.069286	66.069286	0.499979	0.500021	74.727240	
10209000	-9.339211	259	1	0	'0 0 	29.826335	29.826335	0.492279	0.507721	72.496976	
10210000	-7.991522	116	1	0	'0 0 	6.325525	6.325525	0.201989	0.798011	62.554577	
10211000	-8.987364	155	1	0	'0 0 	20.140838	20.140838	0.450272	0.549728	68.022176	
10212000	-9.430122	477	1	0	'0 0 	22.363696	22.363696	0.480768	0.519232	70.043673	
10213000	-7.589626	54	1	0	'0 0 	4.227504	4.227504	0.168819	0.831181	63.661280	
10214000	-7.665223	285	1	0	'0 0 	7.561954	7.561954	0.333045	0.666955	65.029903	
10215000	-8.796190	114	1	0	'0 0 	25.176276	25.176276	0.485408	0.514592	78.286569	
10216000	-7.723396	420	1	0	'0 0 	9.296066	9.296066	0.287924	0.712076	72.188763	
10217000	-10.118421	121	1	0	'0 0 	63.618121	63.618121	0.499996	0.500004	59.729842	
10218000	-8.068538	229	1	0	'0 0 	13.939401	13.939401	0.427608	0.572392	73.732806	
